apt_id,expense_type,expense_name,expense_amount
8507ch0,Recurring,Cat Rent,$20
8507ch0,Recurring,Dog Rent,$20
8507ch0,One-Time,Cat Fee,$300
8507ch0,One-Time,Dog Fee,$300
7x1j2ly,One-Time,Admin Fee,$150
7x1j2ly,One-Time,Application Fee,$50
3zjvf3d,One-Time,Application Fee,$99
vfz0lqd,Recurring,Cat Rent,$20
vfz0lqd,Recurring,Dog Rent,$20
vfz0lqd,One-Time,Admin Fee,$150
vfz0lqd,One-Time,Application Fee,$50
vfz0lqd,One-Time,Cat Fee,$400
vfz0lqd,One-Time,Dog Fee,$400
fffnhjs,Recurring,Cat Rent,$20
fffnhjs,Recurring,Dog Rent,$20
fffnhjs,One-Time,Admin Fee,$250
fffnhjs,One-Time,Application Fee,$75
fffnhjs,One-Time,Cat Fee,$350
fffnhjs,One-Time,Dog Fee,$350
9teved6,Recurring,Assigned Garage Parking,$50
9teved6,Recurring,Cat Rent,$25
9teved6,Recurring,Dog Rent,$25
9teved6,One-Time,Admin Fee,$200
9teved6,One-Time,Application Fee,$90
9teved6,One-Time,Cat Fee,$400
9teved6,One-Time,Dog Fee,$400
cd80n3f,One-Time,Admin Fee,$250
cd80n3f,One-Time,Application Fee,$85
sr9hlv4,One-Time,Admin Fee,$100
sr9hlv4,One-Time,Application Fee,$35
sr9hlv4,Utilities Included,Trash Removal,Included
0g6gh01,Recurring,Storage Fee,$45
0g6gh01,Recurring,Cat Rent,$20
0g6gh01,Recurring,Dog Rent,$20
0g6gh01,One-Time,Admin Fee,$200
0g6gh01,One-Time,Application Fee,$95
t1qzpt8,One-Time,Admin Fee,$200
t1qzpt8,One-Time,Application Fee,$65
t1qzpt8,One-Time,Cat Fee,$400
t1qzpt8,One-Time,Dog Fee,$400
g41tntx,Recurring,Cat Rent,$25
g41tntx,Recurring,Dog Rent,$25
g41tntx,One-Time,Admin Fee,$150
g41tntx,One-Time,Application Fee,$75
g41tntx,One-Time,Cat Fee,$250
g41tntx,One-Time,Dog Fee,$250
pf4mgzt,Recurring,Cat Rent,$20
pf4mgzt,Recurring,Dog Rent,$20
pf4mgzt,One-Time,Admin Fee,$150
pf4mgzt,One-Time,Application Fee,$50
pf4mgzt,One-Time,Cat Fee,$400
pf4mgzt,One-Time,Dog Fee,$400
dc3kbnh,Recurring,Cat Rent,$25
dc3kbnh,Recurring,Dog Rent,$25
dc3kbnh,One-Time,Admin Fee,$300
dc3kbnh,One-Time,Application Fee,$100
dc3kbnh,One-Time,Cat Fee,$500
dc3kbnh,One-Time,Dog Fee,$500
347xfmf,One-Time,Admin Fee,$150
347xfmf,One-Time,Application Fee,$75
ctx07ze,One-Time,Admin Fee,$150
ctx07ze,One-Time,Application Fee,$85
ypq4vxs,One-Time,Admin Fee,$150
ypq4vxs,One-Time,Application Fee,$50
ymf5lbr,One-Time,Admin Fee,$150
ymf5lbr,One-Time,Application Fee,$50
hty7q63,Recurring,Cat Rent,$20
hty7q63,Recurring,Dog Rent,$20
hty7q63,One-Time,Admin Fee,$125
hty7q63,One-Time,Application Fee,$85
hty7q63,One-Time,Cat Fee,$500
hty7q63,One-Time,Dog Fee,$500
xh6gjyq,Recurring,Cat Rent,$15
xh6gjyq,Recurring,Dog Rent,$15
xh6gjyq,One-Time,Admin Fee,$300
xh6gjyq,One-Time,Application Fee,$89
xh6gjyq,One-Time,Cat Fee,$300
xh6gjyq,One-Time,Dog Fee,$300
6602b5r,One-Time,Admin Fee,$150
6602b5r,One-Time,Application Fee,$75
fnlrrzs,One-Time,Admin Fee,$225
fnlrrzs,One-Time,Application Fee,$85
x6q2p0q,Recurring,Storage Fee,$75
x6q2p0q,Recurring,Unassigned Garage Parking,$50
x6q2p0q,Recurring,Assigned Other Parking,$100
x6q2p0q,One-Time,Admin Fee,$250
x6q2p0q,One-Time,Application Fee,$100
lf299ze,Recurring,Cat Rent,$20
lf299ze,Recurring,Dog Rent,$20
lf299ze,One-Time,Admin Fee,$250
lf299ze,One-Time,Application Fee,$75
lf299ze,One-Time,Cat Fee,$600
lf299ze,One-Time,Dog Fee,$600
4pjtj1h,Recurring,Storage Fee,$60
4pjtj1h,Recurring,Cat Rent,$10
4pjtj1h,Recurring,Dog Rent,$10
4pjtj1h,One-Time,Admin Fee,$300
4pjtj1h,One-Time,Application Fee,$89
4pjtj1h,One-Time,Cat Fee,$350
4pjtj1h,One-Time,Dog Fee,$350
zwcyjly,Recurring,Cat Rent,$15
zwcyjly,Recurring,Dog Rent,$15
zwcyjly,One-Time,Admin Fee,$150
zwcyjly,One-Time,Application Fee,$75
zwcyjly,One-Time,Cat Fee,$300
zwcyjly,One-Time,Dog Fee,$300
bp1p51b,Recurring,Assigned Other Parking,$50
bp1p51b,Recurring,Cat Rent,$20
bp1p51b,Recurring,Dog Rent,$20
bp1p51b,One-Time,Admin Fee,$200
bp1p51b,One-Time,Application Fee,$99
bp1p51b,One-Time,Cat Fee,$500
bp1p51b,One-Time,Cat Deposit,$50
bp1p51b,One-Time,Dog Fee,$500
bp1p51b,One-Time,Dog Deposit,$50
d4t27el,One-Time,Admin Fee,$200
d4t27el,One-Time,Application Fee,$100
l4sx76d,One-Time,Admin Fee,$150
l4sx76d,One-Time,Application Fee,$75
j4gzqe4,Recurring,Cat Rent,$15
j4gzqe4,Recurring,Dog Rent,$15
j4gzqe4,One-Time,Admin Fee,$225
j4gzqe4,One-Time,Application Fee,$100
j4gzqe4,One-Time,Cat Deposit,$300
j4gzqe4,One-Time,Dog Deposit,$300
3qh4j7f,Recurring,Storage Fee,$50
3qh4j7f,Recurring,Assigned Garage Parking,$50
3qh4j7f,Recurring,Assigned Other Parking,$125
3qh4j7f,Recurring,Cat Rent,$20
3qh4j7f,Recurring,Dog Rent,$20
3qh4j7f,One-Time,Admin Fee,$250
3qh4j7f,One-Time,Application Fee,$75
3qh4j7f,One-Time,Cat Fee,$300
3qh4j7f,One-Time,Cat Deposit,$500
3qh4j7f,One-Time,Dog Fee,$500
3qh4j7f,One-Time,Dog Deposit,$500
74scz3y,Recurring,Unassigned Surface Lot Parking,$35
74scz3y,Recurring,Unassigned Covered Parking,$50
74scz3y,Recurring,Cat Rent,$15
74scz3y,Recurring,Dog Rent,$15
74scz3y,One-Time,Admin Fee,$200
74scz3y,One-Time,Application Fee,$75
74scz3y,One-Time,Cat Fee,$300
74scz3y,One-Time,Dog Fee,$300
1kws8y6,Recurring,Cat Rent,$30
1kws8y6,Recurring,Dog Rent,$30
1kws8y6,One-Time,Admin Fee,$100
1kws8y6,One-Time,Application Fee,$75
1kws8y6,One-Time,Cat Fee,$300
1kws8y6,One-Time,Dog Fee,$300
85ybms2,Recurring,Cat Rent,$25
85ybms2,Recurring,Dog Rent,$25
85ybms2,One-Time,Admin Fee,$175
85ybms2,One-Time,Application Fee,$75
85ybms2,One-Time,Cat Fee,$400
85ybms2,One-Time,Dog Fee,$400
nk81ebp,Recurring,Assigned Garage Parking,$75 - 100
nk81ebp,Recurring,Cat Rent,$20
nk81ebp,Recurring,Dog Rent,$20
nk81ebp,One-Time,Admin Fee,$175
nk81ebp,One-Time,Application Fee,$75
nk81ebp,One-Time,Cat Fee,$300 - 400
nk81ebp,One-Time,Dog Fee,$300 - 400
x52yhhm,Recurring,Cat Rent,$20
x52yhhm,Recurring,Dog Rent,$20
x52yhhm,One-Time,Admin Fee,$199
x52yhhm,One-Time,Application Fee,$75
x52yhhm,One-Time,Cat Fee,$350
x52yhhm,One-Time,Dog Fee,$350
yhkyhds,Recurring,Cat Rent,$20
yhkyhds,Recurring,Dog Rent,$20
yhkyhds,One-Time,Admin Fee,$175
yhkyhds,One-Time,Application Fee,$75
yhkyhds,One-Time,Cat Fee,$400 - 800
yhkyhds,One-Time,Dog Fee,$400 - 800
seeq8d6,Recurring,Cat Rent,$20
seeq8d6,Recurring,Dog Rent,$20
seeq8d6,One-Time,Admin Fee,$100
seeq8d6,One-Time,Application Fee,$50
seeq8d6,One-Time,Cat Fee,$350 - 700
seeq8d6,One-Time,Dog Fee,$350 - 700
6l8ljht,Recurring,Cat Rent,$20
6l8ljht,Recurring,Dog Rent,$20
6l8ljht,One-Time,Admin Fee,$250
6l8ljht,One-Time,Application Fee,$100
6l8ljht,One-Time,Cat Fee,$300
6l8ljht,One-Time,Dog Fee,$300
09tx720,Recurring,Cat Rent,$20
09tx720,Recurring,Dog Rent,$20
09tx720,One-Time,Admin Fee,$200
09tx720,One-Time,Application Fee,$85
09tx720,One-Time,Cat Fee,$700
09tx720,One-Time,Dog Fee,$700
cptt20e,Recurring,Cat Rent,$20
cptt20e,Recurring,Dog Rent,$20
cptt20e,One-Time,Admin Fee,$200
cptt20e,One-Time,Application Fee,$100
cptt20e,One-Time,Cat Fee,$450 - 900
cptt20e,One-Time,Dog Fee,$450 - 900
c8r5q8g,Recurring,Cat Rent,$20
c8r5q8g,Recurring,Dog Rent,$20
c8r5q8g,One-Time,Cat Fee,$400 - 800
c8r5q8g,One-Time,Dog Fee,$400 - 800
07g5143,Recurring,Storage Fee,$35
07g5143,One-Time,Admin Fee,$200
07g5143,One-Time,Application Fee,$75
07g5143,One-Time,Cat Fee,$400
07g5143,One-Time,Dog Fee,$400
mg90m2j,Recurring,Storage Fee,$75
mg90m2j,One-Time,Admin Fee,$350
mg90m2j,One-Time,Application Fee,$85
66c2xgv,One-Time,Admin Fee,$150
66c2xgv,One-Time,Application Fee,$50
vpxkx9g,Recurring,Unassigned Garage Parking,$50
vpxkx9g,Recurring,Cat Rent,$15
vpxkx9g,Recurring,Dog Rent,$15
vpxkx9g,One-Time,Admin Fee,$200
vpxkx9g,One-Time,Application Fee,$75
vpxkx9g,One-Time,Cat Fee,$250
vpxkx9g,One-Time,Dog Fee,$250
png0efr,Recurring,Storage Fee,$50
png0efr,Recurring,Unassigned Garage Parking,$30
png0efr,One-Time,Admin Fee,$250
png0efr,One-Time,Application Fee,$99
png0efr,One-Time,Cat Deposit,$500
png0efr,One-Time,Dog Deposit,$500
ffqltfv,Recurring,Storage Fee,$30
ffqltfv,Recurring,Assigned Covered Parking,$25
ffqltfv,One-Time,Admin Fee,$150
ffqltfv,One-Time,Application Fee,$75
ffqltfv,Utilities Included,Trash Removal,Included
15qb6q4,Recurring,Assigned Garage Parking,$125
15qb6q4,One-Time,Admin Fee,$100
15qb6q4,One-Time,Application Fee,$60
kc0ttlc,One-Time,Admin Fee,$300
kc0ttlc,One-Time,Application Fee,$80
kc0ttlc,One-Time,Cat Fee,$400
kc0ttlc,One-Time,Dog Fee,$500
kc0ttlc,Utilities Included,"Water, Trash Removal",Included
htj3033,Recurring,Assigned Garage Parking,$150
htj3033,Recurring,Cat Rent,$15
htj3033,Recurring,Dog Rent,$15
htj3033,One-Time,Admin Fee,$99
htj3033,One-Time,Application Fee,$48
htj3033,One-Time,Cat Fee,$350
htj3033,One-Time,Dog Fee,$350
k9kzqq9,One-Time,Admin Fee,$300
k9kzqq9,One-Time,Application Fee,$50
k9kzqq9,One-Time,Cat Fee,$300
k9kzqq9,One-Time,Dog Fee,$300
3yb3wxf,Recurring,Cat Rent,$25
3yb3wxf,Recurring,Dog Rent,$25
3yb3wxf,One-Time,Admin Fee,$100
3yb3wxf,One-Time,Application Fee,$50
3yb3wxf,One-Time,Cat Fee,$300
3yb3wxf,One-Time,Dog Fee,$300
r4k5452,Recurring,Unassigned Surface Lot Parking,$45
r4k5452,One-Time,Admin Fee,$200
r4k5452,One-Time,Application Fee,$75
r4k5452,One-Time,Cat Fee,$400
r4k5452,One-Time,Dog Fee,$400
wwxh5mh,One-Time,Admin Fee,$200
wwxh5mh,One-Time,Application Fee,$50
wwxh5mh,One-Time,Cat Fee,$300
wwxh5mh,One-Time,Dog Fee,$300
p1fm0xv,One-Time,Application Fee,$75
hhx38z2,Recurring,Storage Fee,$50
hhx38z2,Recurring,Unassigned Covered Parking,$125
hhx38z2,Recurring,Cat Rent,$20
hhx38z2,Recurring,Dog Rent,$20
hhx38z2,One-Time,Admin Fee,$150
hhx38z2,One-Time,Application Fee,$75
hhx38z2,One-Time,Cat Fee,$300
hhx38z2,One-Time,Dog Fee,$300
vxhmtpd,Recurring,Cat Rent,$25
vxhmtpd,Recurring,Dog Rent,$25
vxhmtpd,One-Time,Admin Fee,$400
vxhmtpd,One-Time,Application Fee,$50
vxhmtpd,One-Time,Cat Fee,$250
vxhmtpd,One-Time,Dog Fee,$250
vxhmtpd,Utilities Included,Trash Removal,Included
mfewcpl,Recurring,Storage Fee,$35
mfewcpl,Recurring,Assigned Garage Parking,$135
mfewcpl,One-Time,Admin Fee,$200
mfewcpl,One-Time,Application Fee,$50
wvshvbl,One-Time,Admin Fee,$100
wvshvbl,One-Time,Application Fee,$60
zetdrxz,Recurring,Assigned Surface Lot Parking,$18
zetdrxz,Recurring,Assigned Other Parking,$20
zetdrxz,Recurring,Cat Rent,$35
zetdrxz,Recurring,Dog Rent,$35
zetdrxz,One-Time,Admin Fee,$200
zetdrxz,One-Time,Application Fee,$60
zetdrxz,One-Time,Cat Fee,$300
zetdrxz,One-Time,Dog Fee,$300
088hwk0,Recurring,Storage Fee,$50
088hwk0,Recurring,Unassigned Garage Parking,$150
088hwk0,One-Time,Admin Fee,$250
088hwk0,One-Time,Application Fee,$85
q0yjynz,Recurring,Assigned Garage Parking,$75
q0yjynz,One-Time,Admin Fee,$250
q0yjynz,One-Time,Application Fee,$85
y61l8gs,Recurring,Storage Fee,$35
y61l8gs,One-Time,Admin Fee,$150
y61l8gs,One-Time,Application Fee,$50
y61l8gs,One-Time,Cat Fee,$500
y61l8gs,One-Time,Dog Fee,$500
s5kwst7,One-Time,Admin Fee,$250
s5kwst7,One-Time,Application Fee,$85
6k4qe8v,One-Time,Admin Fee,$250
6k4qe8v,One-Time,Application Fee,$85
7t588bx,Recurring,Assigned Garage Parking,$25
7t588bx,One-Time,Admin Fee,$250
7t588bx,One-Time,Application Fee,$85
7rglgyy,Recurring,Storage Fee,$50
7rglgyy,Recurring,Cat Rent,$10
7rglgyy,Recurring,Dog Rent,$10
7rglgyy,One-Time,Admin Fee,$310
7rglgyy,One-Time,Application Fee,$85
7rglgyy,One-Time,Cat Fee,$500
7rglgyy,One-Time,Dog Fee,$500
ctd3eyg,Recurring,Cat Rent,$10
ctd3eyg,Recurring,Dog Rent,$10
ctd3eyg,One-Time,Admin Fee,$100
ctd3eyg,One-Time,Application Fee,$50
ctd3eyg,One-Time,Cat Fee,$300
ctd3eyg,One-Time,Dog Fee,$300
h9f0x60,Recurring,Assigned Garage Parking,$100
h9f0x60,One-Time,Admin Fee,$150
h9f0x60,One-Time,Application Fee,$50
h9f0x60,One-Time,Cat Fee,$300
h9f0x60,One-Time,Dog Fee,$300
37xd7hg,One-Time,Admin Fee,$150
37xd7hg,One-Time,Application Fee,$80
gcxt9dy,One-Time,Admin Fee,$300
gcxt9dy,One-Time,Application Fee,$90
gcxt9dy,Utilities Included,"Gas, Water, Trash Removal, Sewer",Included
endy4wp,Recurring,Assigned Garage Parking,$150
endy4wp,Recurring,Cat Rent,$15
endy4wp,Recurring,Dog Rent,$15
endy4wp,One-Time,Admin Fee,$250
endy4wp,One-Time,Application Fee,$50
endy4wp,One-Time,Cat Fee,$350
endy4wp,One-Time,Dog Fee,$350
endy4wp,Utilities Included,Trash Removal,Included
ezvc8wp,Recurring,Cat Rent,$15
ezvc8wp,Recurring,Dog Rent,$15
ezvc8wp,One-Time,Admin Fee,$100
ezvc8wp,One-Time,Application Fee,$65
ezvc8wp,One-Time,Cat Fee,$300
ezvc8wp,One-Time,Dog Fee,$300
qf05n3w,One-Time,Admin Fee,$150
qf05n3w,One-Time,Application Fee,$55
z9r25vw,One-Time,Admin Fee,$249
z9r25vw,One-Time,Application Fee,$100
8qx3wc0,Recurring,Assigned Garage Parking,$100
8qx3wc0,Recurring,Assigned Other Parking,$25
8qx3wc0,One-Time,Admin Fee,$200
8qx3wc0,One-Time,Application Fee,$75
338k6te,One-Time,Admin Fee,$200
338k6te,One-Time,Application Fee,$100
tlbp2nc,One-Time,Admin Fee,$200
tlbp2nc,One-Time,Application Fee,$85
tlbp2nc,One-Time,Cat Fee,$450
tlbp2nc,One-Time,Dog Fee,$450
t4fmk0c,One-Time,Admin Fee,$200
t4fmk0c,One-Time,Application Fee,$70
lr67nkf,One-Time,Admin Fee,$200
lr67nkf,One-Time,Application Fee,$50
h5wqxp1,One-Time,Admin Fee,$100
h5wqxp1,One-Time,Application Fee,$50
577sh8m,Recurring,Cat Rent,$20
577sh8m,Recurring,Dog Rent,$20
577sh8m,One-Time,Admin Fee,$100
577sh8m,One-Time,Application Fee,$49
577sh8m,One-Time,Cat Fee,$300
577sh8m,One-Time,Dog Fee,$300
ljv7sdg,Recurring,Cat Rent,$20
ljv7sdg,Recurring,Dog Rent,$20
ljv7sdg,One-Time,Admin Fee,$195
ljv7sdg,One-Time,Application Fee,$50
ljv7sdg,One-Time,Cat Fee,$300
ljv7sdg,One-Time,Dog Fee,$300
qbprhfz,Recurring,Assigned Other Parking,$60
qbprhfz,Recurring,Cat Rent,$20
qbprhfz,Recurring,Dog Rent,$20
qbprhfz,One-Time,Admin Fee,$200
qbprhfz,One-Time,Application Fee,$100
qbprhfz,One-Time,Cat Fee,$400
qbprhfz,One-Time,Dog Fee,$400
hfh7gf0,One-Time,Admin Fee,$150
hfh7gf0,One-Time,Application Fee,$35
4bgbgbj,Recurring,Storage Fee,$50
4bgbgbj,Recurring,Assigned Covered Parking,$15
4bgbgbj,One-Time,Admin Fee,$150
4bgbgbj,One-Time,Application Fee,$75
dwvbj3h,One-Time,Admin Fee,$145
dwvbj3h,One-Time,Application Fee,$50
md0lw8h,One-Time,Admin Fee,$300
md0lw8h,One-Time,Application Fee,$50
v6xbwnf,Recurring,Cat Rent,$15
v6xbwnf,Recurring,Dog Rent,$15
v6xbwnf,One-Time,Admin Fee,$150
v6xbwnf,One-Time,Application Fee,$65
v6xbwnf,One-Time,Cat Fee,$400
v6xbwnf,One-Time,Dog Fee,$400
6lxcqyt,One-Time,Admin Fee,$175
6lxcqyt,One-Time,Application Fee,$50
6l920kt,One-Time,Admin Fee,$125
6l920kt,One-Time,Application Fee,$75
qgbs2ex,Recurring,Storage Fee,$25
qgbs2ex,Recurring,Assigned Garage Parking,$125
qgbs2ex,One-Time,Admin Fee,$250
qgbs2ex,One-Time,Application Fee,$85
h2xet33,One-Time,Admin Fee,$250
h2xet33,One-Time,Application Fee,$85
b47p9p8,Recurring,Unassigned Garage Parking,$150
b47p9p8,Recurring,Cat Rent,$25
b47p9p8,Recurring,Dog Rent,$25
b47p9p8,One-Time,Admin Fee,$250
b47p9p8,One-Time,Application Fee,$100
b47p9p8,One-Time,Cat Fee,$500
b47p9p8,One-Time,Dog Fee,$500
f02824v,Recurring,Storage Fee,$55
f02824v,Recurring,Unassigned Garage Parking,$300
f02824v,One-Time,Admin Fee,$250
f02824v,One-Time,Application Fee,$85
5wz2kcq,Recurring,Unassigned Garage Parking,$125
5wz2kcq,Recurring,Cat Rent,$15
5wz2kcq,Recurring,Dog Rent,$15
5wz2kcq,One-Time,Admin Fee,$150
5wz2kcq,One-Time,Application Fee,$75
5wz2kcq,One-Time,Cat Fee,$300
5wz2kcq,One-Time,Dog Fee,$300
68ds0qv,One-Time,Application Fee,$50
ry9ryr0,One-Time,Admin Fee,$150
ry9ryr0,One-Time,Application Fee,$50
s9268z7,Recurring,Cat Rent,$15
s9268z7,Recurring,Dog Rent,$15
s9268z7,One-Time,Admin Fee,$200
s9268z7,One-Time,Application Fee,$75
s9268z7,One-Time,Cat Fee,$500
s9268z7,One-Time,Dog Fee,$500
thm5n1c,Recurring,Cat Rent,$15
thm5n1c,Recurring,Dog Rent,$15
thm5n1c,One-Time,Admin Fee,$150
thm5n1c,One-Time,Application Fee,$75
thm5n1c,One-Time,Cat Fee,$250
thm5n1c,One-Time,Dog Fee,$250
7r1p1gz,One-Time,Admin Fee,$400
7r1p1gz,One-Time,Application Fee,$100
7r1p1gz,One-Time,Dog Fee,$500
40dvhpl,One-Time,Application Fee,$50
40dvhpl,One-Time,Cat Fee,$350
40dvhpl,One-Time,Cat Deposit,$350
40dvhpl,One-Time,Dog Fee,$350
40dvhpl,One-Time,Dog Deposit,$350
s5gwth5,One-Time,Admin Fee,$200
s5gwth5,One-Time,Application Fee,$50
g1fkldz,One-Time,Admin Fee,$300
g1fkldz,One-Time,Application Fee,$104
g1fkldz,One-Time,Cat Fee,$300
g1fkldz,One-Time,Dog Fee,$400
dtjm23h,Recurring,Assigned Covered Parking,$40
dtjm23h,Recurring,Assigned Garage Parking,$110
dtjm23h,Recurring,Cat Rent,$35
dtjm23h,Recurring,Dog Rent,$35
dtjm23h,One-Time,Admin Fee,$349
dtjm23h,One-Time,Cat Fee,$400
dtjm23h,One-Time,Dog Fee,$400
cydgevf,Recurring,Cat Rent,$20
cydgevf,Recurring,Dog Rent,$20
cydgevf,One-Time,Amenity Fee,$25
cydgevf,One-Time,Admin Fee,$149
cydgevf,One-Time,Application Fee,$50
cydgevf,One-Time,Cat Fee,$300
cydgevf,One-Time,Cat Deposit,$100
cydgevf,One-Time,Dog Fee,$300
cydgevf,One-Time,Dog Deposit,$100
fw5jryv,Recurring,Cat Rent,$20
fw5jryv,Recurring,Dog Rent,$20
fw5jryv,One-Time,Cat Fee,$400
fw5jryv,One-Time,Cat Deposit,$100
fw5jryv,One-Time,Dog Fee,$400
fw5jryv,One-Time,Dog Deposit,$100
6d53r4v,Recurring,Cat Rent,$25
6d53r4v,Recurring,Dog Rent,$25
6d53r4v,One-Time,Cat Fee,$300
6d53r4v,One-Time,Cat Deposit,$100
6d53r4v,One-Time,Dog Fee,$300
6d53r4v,One-Time,Dog Deposit,$100
6d53r4v,Utilities Included,"Water, Trash Removal, Sewer",Included
4c2dhbj,Recurring,Cat Rent,$20
4c2dhbj,Recurring,Dog Rent,$20
4c2dhbj,One-Time,Other,$324
4c2dhbj,One-Time,Cat Fee,$400
4c2dhbj,One-Time,Cat Deposit,$200
4c2dhbj,One-Time,Dog Fee,$400
4c2dhbj,One-Time,Dog Deposit,$200
fk5wnbs,Recurring,Cat Rent,$20
fk5wnbs,Recurring,Dog Rent,$20
fk5wnbs,One-Time,Admin Fee,$120
fk5wnbs,One-Time,Application Fee,$75
fk5wnbs,One-Time,Cat Fee,$300
fk5wnbs,One-Time,Cat Deposit,$100
fk5wnbs,One-Time,Dog Fee,$300
fk5wnbs,One-Time,Dog Deposit,$100
68lpl2t,Recurring,Cat Rent,$20
68lpl2t,Recurring,Dog Rent,$20
68lpl2t,One-Time,Admin Fee,$49
68lpl2t,One-Time,Application Fee,$50
68lpl2t,One-Time,Cat Fee,$300
68lpl2t,One-Time,Cat Deposit,$100
68lpl2t,One-Time,Dog Fee,$300
68lpl2t,One-Time,Dog Deposit,$100
3cv98ed,Recurring,Cat Rent,$20
3cv98ed,Recurring,Dog Rent,$20
3cv98ed,One-Time,Admin Fee,$150
3cv98ed,One-Time,Application Fee,$50
3cv98ed,One-Time,Cat Fee,$300
3cv98ed,One-Time,Dog Fee,$300
q80pqcy,Recurring,Storage Fee,$45
q80pqcy,One-Time,Admin Fee,$150
q80pqcy,One-Time,Application Fee,$75
74xsgxx,Recurring,Assigned Garage Parking,$85
74xsgxx,One-Time,Admin Fee,$150
74xsgxx,One-Time,Application Fee,$75
p65ssqs,Recurring,Storage Fee,$50
p65ssqs,Recurring,Cat Rent,$25
p65ssqs,Recurring,Dog Rent,$25
p65ssqs,One-Time,Admin Fee,$150
p65ssqs,One-Time,Application Fee,$50
p65ssqs,One-Time,Cat Fee,$600
p65ssqs,One-Time,Dog Fee,$600
1712qe4,Recurring,Cat Rent,$25
1712qe4,Recurring,Dog Rent,$25
1712qe4,One-Time,Admin Fee,$150
1712qe4,One-Time,Application Fee,$150
1712qe4,One-Time,Cat Fee,$300
1712qe4,One-Time,Dog Fee,$300
53sk9sp,One-Time,Admin Fee,$200
53sk9sp,One-Time,Application Fee,$75
zydrd0y,One-Time,Admin Fee,$200
zydrd0y,One-Time,Application Fee,$50
ylwmfmr,One-Time,Admin Fee,$150
ylwmfmr,One-Time,Application Fee,$50
37g45nd,Recurring,Cat Rent,$20
37g45nd,Recurring,Dog Rent,$20
37g45nd,One-Time,Admin Fee,$300
37g45nd,One-Time,Application Fee,$50
37g45nd,One-Time,Cat Fee,$350 - 500
37g45nd,One-Time,Dog Fee,$350 - 500
j8f9cv4,Recurring,Cat Rent,$10
j8f9cv4,Recurring,Dog Rent,$10
zsltr9z,One-Time,Admin Fee,$150
