apt_id,rental_id,num_beds,num_baths,surface,monthly_rent,status
9teved6,4ysn4wl,2,2,"1,380 Sq Ft","$3,005",Feb 9
9teved6,dgprkmj,2,2,"1,380 Sq Ft","$3,005",Feb 9
9teved6,wxkd4ph,1,1,873 Sq Ft,Call for Rent,Not Available
9teved6,hcg11c0,1,1,864 Sq Ft,Call for Rent,Not Available
9teved6,ekg7cmm,2,2,"1,006 Sq Ft",Call for Rent,Not Available
9teved6,7s2ervx,2,2,"1,201 Sq Ft",Call for Rent,Not Available
9teved6,t6ybqw9,2,2,"1,283 Sq Ft",Call for Rent,Not Available
9teved6,3869s0e,2,2,"1,296 Sq Ft",Call for Rent,Not Available
9teved6,gzz4x5x,2,2,"1,058 Sq Ft",Call for Rent,Not Available
9teved6,fnmzqlt,2,2,"1,190 Sq Ft",Call for Rent,Not Available
9teved6,ph37k1s,2,2,"1,228 Sq Ft",Call for Rent,Not Available
9teved6,5lff92p,2,2,"1,313 Sq Ft",Call for Rent,Not Available
9teved6,0fsj4z3,2,2,"1,358 Sq Ft",Call for Rent,Not Available
cd80n3f,8661231,1,1,618 Sq Ft,"$1,315 - 2,620",Available Now
cd80n3f,sg3bcj7,1,1,607 Sq Ft,"$1,360 - 2,210",Available Now
cd80n3f,fz27lss,1,1,713 Sq Ft,"$1,435 - 2,285",Available Now
cd80n3f,5jnxkrq,1,1,713 Sq Ft,"$1,435 - 2,285",Available Now
cd80n3f,1g0kcv7,1,1,718 Sq Ft,"$1,475 - 2,725",Available Now
cd80n3f,8srbvk3,1,1,718 Sq Ft,"$1,475 - 2,325",Available Now
cd80n3f,h9mktj1,1,1,718 Sq Ft,"$1,490 - 2,345",Available Now
cd80n3f,j4dz4b5,1,1,718 Sq Ft,"$1,535 - 2,385",Available Now
cd80n3f,7mdmrjy,2,2,993 Sq Ft,"$1,870 - 3,050",Available Now
cd80n3f,zdgxrhw,2,2,993 Sq Ft,"$1,880 - 3,015",Available Now
cd80n3f,cy59tge,2,2,993 Sq Ft,Call for Rent,Available Now
cd80n3f,r4dj0z0,2,2,"1,027 Sq Ft","$1,870 - 3,255",Available Now
cd80n3f,q9tnxfz,2,2,"1,027 Sq Ft","$1,870 - 3,005",Available Now
cd80n3f,gmewrqy,2,2,"1,100 Sq Ft","$1,970 - 3,500",Available Now
cd80n3f,r9gkpq1,2,2,"1,100 Sq Ft","$1,970 - 3,105",Available Now
cd80n3f,te8lj68,0,1,478 Sq Ft,"$1,380 - 2,980",Jan 20
cd80n3f,zz1jq6w,0,1,478 Sq Ft,"$1,380 - 2,980",Jan 20
cd80n3f,qp64tez,1,1,748 Sq Ft,"$1,535 - 2,440",Jan 20
cd80n3f,dr1h54h,1,1,748 Sq Ft,"$1,535 - 2,385",Jan 20
cd80n3f,fry7mjv,2,2,"1,078 Sq Ft","$1,995 - 3,130",Jan 24
cd80n3f,hc6tm10,2,2,"1,078 Sq Ft","$1,995 - 3,130",Jan 24
cd80n3f,hepd0n3,1,1,718 Sq Ft,"$1,515 - 2,420",Jan 29
cd80n3f,zxmsrqx,2,2,993 Sq Ft,"$1,870 - 3,050",Feb 2
cd80n3f,mn9x12h,1,1,658 Sq Ft,"$1,380 - 2,300",Feb 5
cd80n3f,87qyg83,1,1,658 Sq Ft,"$1,380 - 2,300",Feb 5
cd80n3f,pll2v6s,1,1,718 Sq Ft,"$1,530 - 2,450",Feb 6
cd80n3f,6xcgjgr,0,1,504 Sq Ft,"$1,325 - 2,690",Feb 7
cd80n3f,v9dcfhg,0,1,504 Sq Ft,"$1,325 - 2,635",Feb 7
cd80n3f,0z3r3p3,2,2,"1,027 Sq Ft","$1,940 - 3,120",Feb 7
cd80n3f,83k17v2,2,2,"1,106 - 1,132 Sq Ft","$1,930 - 3,340",Feb 11
cd80n3f,jjzjny4,2,2,"1,106 Sq Ft","$1,930 - 3,110",Feb 11
cd80n3f,z8zxwhz,2,2,"1,027 Sq Ft","$1,925 - 3,105",Feb 12
cd80n3f,j439qg4,1,1,718 Sq Ft,"$1,515 - 2,725",Feb 19
cd80n3f,7xzqbsw,0,1,504 Sq Ft,"$1,395 - 2,690",Feb 20
cd80n3f,gyt9vlw,1,1,748 Sq Ft,"$1,555 - 2,440",Feb 26
cd80n3f,5mfc45n,2,2,"1,027 Sq Ft","$1,935 - 3,115",Feb 27
cd80n3f,wlhn7mk,0,1,552 Sq Ft,"$1,440 - 2,490",Mar 5
cd80n3f,mrhpvbj,0,1,552 Sq Ft,"$1,440 - 2,485",Mar 5
cd80n3f,968jnn5,0,1,552 Sq Ft,"$1,445 - 2,490",Mar 7
cd80n3f,yp9wexv,2,2,"1,132 Sq Ft","$1,995 - 3,330",Mar 18
cd80n3f,wp4n2dj,1,1,762 Sq Ft,"$1,505 - 2,930",Mar 19
cd80n3f,20k0c49,1,1,762 Sq Ft,"$1,505 - 2,930",Mar 19
cd80n3f,dlk57rk,2,2,"1,196 Sq Ft","$2,080 - 3,415",Mar 21
cd80n3f,j351w76,2,2,"1,196 Sq Ft","$2,080 - 3,415",Mar 21
cd80n3f,mbnd61h,2,2,"1,027 Sq Ft","$1,920 - 3,255",Mar 24
cd80n3f,2f7ck49,2,2,"1,354 Sq Ft","$2,390 - 3,725",Mar 24
cd80n3f,21d86w9,2,2,"1,354 Sq Ft","$2,390 - 3,725",Mar 24
cd80n3f,qvzg05y,2,2,"1,132 Sq Ft","$2,005 - 3,340",Mar 26
cd80n3f,t9rln6c,2,2,"1,130 Sq Ft","$2,045 - 3,380",Mar 26
cd80n3f,jmfl8m4,2,2,"1,130 Sq Ft","$2,045 - 3,380",Mar 26
cd80n3f,jx5dly5,0,1,478 Sq Ft,Call for Rent,Not Available
cd80n3f,1chkgv4,1,1,590 Sq Ft,Call for Rent,Not Available
cd80n3f,sdgb8s6,1,1,636 Sq Ft,Call for Rent,Not Available
cd80n3f,6z3glzs,1,1,710 Sq Ft,Call for Rent,Not Available
cd80n3f,370hvtg,1,1,718 Sq Ft,Call for Rent,Not Available
cd80n3f,gjswxgx,1,1,787 Sq Ft,Call for Rent,Not Available
cd80n3f,zhzdwvx,2,2,"1,031 Sq Ft",Call for Rent,Not Available
cd80n3f,s8zbds5,2,2,"1,044 Sq Ft",Call for Rent,Not Available
cd80n3f,c2nry4d,2,2,993 Sq Ft,Call for Rent,Not Available
cd80n3f,5y4pb0q,2,2,"1,106 Sq Ft",Call for Rent,Not Available
cd80n3f,r0wj4z3,2,2,"1,129 Sq Ft",Call for Rent,Not Available
cd80n3f,bdf3hk8,2,2,"1,178 Sq Ft",Call for Rent,Not Available
cd80n3f,01v95e3,3,2,"1,210 Sq Ft",Call for Rent,Not Available
cd80n3f,psszn3v,3,2,"1,227 Sq Ft",Call for Rent,Not Available
cd80n3f,xy7fbbq,3,3,"1,515 Sq Ft",Call for Rent,Not Available
sr9hlv4,jv90495,2,2,"1,182 Sq Ft","$869 - 1,099",Available Now
sr9hlv4,br51zdb,2,2.5,"1,354 Sq Ft","$979 - 1,119",Available Now
sr9hlv4,yfznslr,2,2,"1,286 Sq Ft","$889 - 1,089",Jan 20
sr9hlv4,lnj2krg,2,1.5,"1,452 Sq Ft",$975,Jan 20
sr9hlv4,d2e7eyl,3,2,"1,623 Sq Ft","$1,140 - 1,180",Feb 14
sr9hlv4,xbdd5mn,2,2,"1,237 Sq Ft","$910 - 1,010",Feb 15
sr9hlv4,pekxtxs,2,2,"1,136 - 1,286 Sq Ft",$885 - 895,Feb 19
sr9hlv4,q5j6kvz,1,1,940 Sq Ft,$719 - 759,Mar 7
sr9hlv4,w6zq9kh,2,2,"1,340 Sq Ft","$1,025",Mar 9
sr9hlv4,6fwessr,1,1,885 Sq Ft,$684,Not Available
sr9hlv4,m4pzc4j,1,1,"1,011 Sq Ft",$810,Not Available
sr9hlv4,76zpjzy,2,1,"1,161 Sq Ft",$839,Not Available
sr9hlv4,f855zgt,2,2,"1,224 Sq Ft",$900,Not Available
sr9hlv4,8j13fn2,2,2,"1,259 Sq Ft",$920,Not Available
sr9hlv4,tzvjr88,2,2,"1,311 Sq Ft",$935 - 945,Not Available
sr9hlv4,1vch455,3,2,"1,457 Sq Ft","$1,130",Not Available
sr9hlv4,rh7lg12,3,2,"1,623 Sq Ft","$1,165",Not Available
0g6gh01,f8hmf4r,2,2,"1,195 Sq Ft","$1,795 - 1,815",Available Now
0g6gh01,0bxtne2,2,2,"1,195 Sq Ft","$1,795",Available Now
0g6gh01,89z2l91,2,2,"1,195 Sq Ft","$1,795",Available Now
0g6gh01,cs9m7fd,2,2,"1,195 Sq Ft","$1,805",Available Now
0g6gh01,jk70bc6,2,2,"1,195 Sq Ft","$1,815",Available Now
0g6gh01,srjspd6,2,2,"1,278 Sq Ft","$1,980 - 2,015",Available Now
0g6gh01,lj1c7ng,2,2,"1,278 Sq Ft","$1,980",Available Now
0g6gh01,dc112fh,2,2,"1,278 Sq Ft","$1,990",Available Now
0g6gh01,dyhltch,2,2,"1,278 Sq Ft","$2,000",Available Now
0g6gh01,c30g4pf,3,2,"1,549 Sq Ft","$2,850 - 2,870",Available Now
0g6gh01,x8vfnxp,3,2,"1,549 Sq Ft","$2,850",Available Now
0g6gh01,d07gm0l,3,2,"1,549 Sq Ft","$2,850",Available Now
0g6gh01,f0yjvcr,3,2,"1,549 Sq Ft","$2,860",Available Now
0g6gh01,ebjyq1q,3,2,"1,549 Sq Ft","$2,870",Available Now
0g6gh01,yqq0r2r,3,2,"1,549 Sq Ft","$2,870",Available Now
0g6gh01,5h7pjgp,2,2,"1,278 Sq Ft","$2,000",Jan 18
0g6gh01,vqev15d,2,2,"1,163 Sq Ft","$1,805 - 1,815",Jan 19
0g6gh01,nxgr0yn,2,2,"1,163 Sq Ft","$1,805",Jan 19
0g6gh01,71p77wy,1,1,838 Sq Ft,"$1,490",Feb 11
0g6gh01,dz2ezjl,1,1,838 Sq Ft,"$1,490",Feb 11
0g6gh01,f8464nv,2,2,"1,278 Sq Ft","$1,980",Feb 14
0g6gh01,kmmfxfc,2,2,"1,163 Sq Ft","$1,815",Mar 5
0g6gh01,ys90fgs,1,1,828 Sq Ft,"$1,385 - 1,470",Mar 7
0g6gh01,nj8kbln,1,1,828 Sq Ft,"$1,450",Mar 7
0g6gh01,v52pd9e,1,1,828 Sq Ft,"$1,450",Mar 8
0g6gh01,fymj5bv,1,1,838 Sq Ft,"$1,490",Mar 8
0g6gh01,wl8kzvh,0,1,716 Sq Ft,"$1,350 - 1,370",Mar 16
0g6gh01,fdgqmrv,0,1,716 Sq Ft,"$1,350",Mar 16
0g6gh01,ccy6jwg,0,1,716 Sq Ft,"$1,370",Mar 21
0g6gh01,7089k3z,1,1,828 Sq Ft,"$1,385",Apr 7
0g6gh01,8nkwlb2,1,1,828 Sq Ft,"$1,460",Apr 12
0g6gh01,hcppvh1,0,1,716 Sq Ft,"$1,350",Apr 14
0g6gh01,pwfb65v,1,1,828 Sq Ft,"$1,470",Jul 7
0g6gh01,yfb48rt,1,1,895 Sq Ft,Call for Rent,Not Available
0g6gh01,kfmd92c,3,3,"1,881 Sq Ft",Call for Rent,Not Available
t1qzpt8,ptsk9ds,2,2,"1,001 - 1,056 Sq Ft","$1,301 - 2,811",Available Now
t1qzpt8,kn2z4wb,2,2,"1,040 Sq Ft","$1,316 - 2,838",Available Now
t1qzpt8,2q8g60c,2,2,"1,076 Sq Ft","$1,339 - 3,463",Available Now
t1qzpt8,1fxcc87,2,2,"1,056 Sq Ft","$1,351 - 3,448",Available Now
t1qzpt8,sm4fx54,2,2,"1,102 Sq Ft","$1,383 - 3,607",Available Now
t1qzpt8,h3806t2,3,2,"1,211 Sq Ft","$1,761 - 5,385",Available Now
t1qzpt8,kf9pegb,3,2,"1,234 Sq Ft","$1,769 - 5,632",Available Now
t1qzpt8,t549hh8,1,1,"1,148 Sq Ft","$1,767 - 4,320",Apr 2
t1qzpt8,5xjg83p,0,1,595 Sq Ft,Call for Rent,Not Available
t1qzpt8,yv9fpyt,1,1,674 Sq Ft,Call for Rent,Not Available
t1qzpt8,mj0449l,1,1,729 Sq Ft,Call for Rent,Not Available
t1qzpt8,sd37qy5,1,1,751 Sq Ft,Call for Rent,Not Available
t1qzpt8,pqe5k5s,1,1,"1,190 Sq Ft",Call for Rent,Not Available
t1qzpt8,ehj4e0n,1,1,"1,234 Sq Ft",Call for Rent,Not Available
t1qzpt8,jgvvbw7,2,2,"1,300 Sq Ft",Call for Rent,Not Available
g41tntx,c5cr7xf,0,1,544 - 551 Sq Ft,"$1,365 - 1,925",Available Now
g41tntx,g8cg22z,0,1,544 Sq Ft,"$1,365 - 1,865",Available Now
g41tntx,3r2epye,0,1,551 Sq Ft,"$1,365 - 1,865",Available Now
g41tntx,nx9lrfp,0,1,544 Sq Ft,"$1,425 - 1,925",Available Now
g41tntx,ws9sweh,1,1,728 - 763 Sq Ft,"$1,571 - 2,216",Available Now
g41tntx,0rtehg3,1,1,748 Sq Ft,"$1,591 - 2,091",Available Now
g41tntx,g4ns4cw,1,1,756 Sq Ft,"$1,626 - 2,126",Available Now
g41tntx,nqpfwhp,1,1,763 Sq Ft,"$1,716 - 2,216",Available Now
g41tntx,hcmzsh0,1,1,858 Sq Ft,"$1,680 - 2,195",Available Now
g41tntx,1vhfjk5,1,1,858 Sq Ft,"$1,680 - 2,180",Available Now
g41tntx,hd8zyr2,2,2,"1,130 Sq Ft","$2,110 - 2,745",Available Now
g41tntx,vp9gykf,2,2,"1,130 Sq Ft","$2,110 - 2,745",Available Now
g41tntx,qtl20dy,2,2,"1,145 Sq Ft","$2,155 - 2,790",Available Now
g41tntx,kptmy69,2,2,"1,145 Sq Ft","$2,155 - 2,790",Available Now
g41tntx,vcpf1jf,2,2,"1,122 - 1,157 Sq Ft","$2,245 - 2,965",Available Now
g41tntx,16l3wg6,2,2,"1,157 Sq Ft","$2,245 - 2,880",Available Now
g41tntx,sg70vt6,2,2,"1,131 Sq Ft","$2,250 - 2,885",Available Now
g41tntx,1yv8pk4,2,2,"1,122 Sq Ft","$2,295 - 2,930",Available Now
g41tntx,8b7ezb1,1,1,722 - 734 Sq Ft,"$1,545 - 2,070",Jan 19
g41tntx,pg1ntzv,1,1,722 Sq Ft,"$1,545 - 2,040",Jan 19
g41tntx,fyenbzr,1,1,722 Sq Ft,"$1,575 - 2,070",Jan 19
g41tntx,6cmy6zt,1,1,858 Sq Ft,"$1,700 - 2,195",Jan 20
g41tntx,xp28mcn,1,1,903 Sq Ft,"$1,710 - 2,205",Jan 21
g41tntx,4y475fl,1,1,903 Sq Ft,"$1,710 - 2,205",Jan 21
g41tntx,levd0ge,1,1,759 - 780 Sq Ft,"$1,510 - 2,125",Jan 22
g41tntx,3ng18bf,1,1,776 Sq Ft,"$1,510 - 2,005",Jan 22
g41tntx,76kpcfw,1,1,792 Sq Ft,"$1,526 - 2,036",Jan 25
g41tntx,rkxldl2,1,1,792 Sq Ft,"$1,541 - 2,036",Jan 25
g41tntx,07z33d2,1,1,780 Sq Ft,"$1,630 - 2,125",Jan 28
g41tntx,1v7y767,1,1,792 Sq Ft,"$1,526 - 1,836",Feb 4
g41tntx,m9j7k7h,1,1,759 Sq Ft,"$1,600 - 1,915",Feb 19
g41tntx,0g4sk01,1,1,792 Sq Ft,"$1,536 - 1,851",Feb 22
g41tntx,j4c4py4,2,2,"1,113 Sq Ft","$2,225 - 2,505",Feb 27
g41tntx,c82cdvf,2,2,"1,113 Sq Ft","$2,225 - 2,505",Feb 27
g41tntx,hhcvnp0,1,1,858 Sq Ft,"$1,749 - 2,154",Mar 3
g41tntx,l8d9k3e,1,1,858 Sq Ft,"$1,749 - 2,154",Mar 3
g41tntx,rl6lpr1,1,1,882 Sq Ft,"$1,660 - 2,065",Mar 8
g41tntx,8db0wn2,1,1,882 Sq Ft,"$1,660 - 2,065",Mar 8
g41tntx,z3wpl5y,1,1,734 Sq Ft,"$1,555 - 1,960",Mar 21
g41tntx,t1xnc79,1,1,964 Sq Ft,"$1,698 - 1,968",Apr 7
g41tntx,bn71m69,1,1,964 Sq Ft,"$1,788 - 1,968",Apr 7
g41tntx,yxzym2s,1,1,964 Sq Ft,"$1,698 - 1,878",Apr 12
g41tntx,k5dxg1b,1,1,789 Sq Ft,Call for Rent,Not Available
g41tntx,8cq7st0,1,1,894 Sq Ft,Call for Rent,Not Available
g41tntx,wsxlv5j,2,2,"1,355 Sq Ft",Call for Rent,Not Available
g41tntx,zz6b5kx,2,2,"1,336 Sq Ft",Call for Rent,Not Available
g41tntx,fhv1bhs,2,2,"1,377 Sq Ft",Call for Rent,Not Available
g41tntx,s76dnh5,2,2,"1,373 Sq Ft",Call for Rent,Not Available
g41tntx,xfjdv5m,2,2,"1,243 Sq Ft",Call for Rent,Not Available
tehkkb9,rjrtp13,1,1,703 Sq Ft,"$1,273 - 1,438",Available Now
tehkkb9,nzqjewp,1,1,703 Sq Ft,"$1,438",Available Now
tehkkb9,ml4b1tl,1,1,703 Sq Ft,"$1,438",Available Now
tehkkb9,w70yhkj,1,1,715 Sq Ft,"$1,323 - 1,383",Available Now
tehkkb9,mmrb6kj,1,1,715 Sq Ft,"$1,323",Available Now
tehkkb9,kvjh4pb,1,1,750 Sq Ft,"$1,388 - 1,478",Available Now
tehkkb9,qjglvew,1,1,750 Sq Ft,"$1,478",Available Now
tehkkb9,x9v5y4n,2,2,"1,098 Sq Ft","$1,698 - 1,738",Available Now
tehkkb9,95eph74,2,2,"1,098 Sq Ft","$1,698",Available Now
tehkkb9,qtk877y,2,2,"1,098 Sq Ft","$1,698",Available Now
tehkkb9,gsxh45z,2,2,"1,098 Sq Ft","$1,738",Available Now
tehkkb9,04ty6x1,1,1,750 Sq Ft,"$1,428",Jan 25
tehkkb9,xzpsetp,1,1,703 Sq Ft,"$1,348",Feb 1
tehkkb9,1895bv4,1,1,703 Sq Ft,"$1,393",Feb 1
tehkkb9,djgk30k,1,1,703 Sq Ft,"$1,408",Feb 1
tehkkb9,frchkst,1,1,715 Sq Ft,"$1,323",Feb 1
tehkkb9,6v6rjqv,1,1,715 Sq Ft,"$1,368",Feb 1
tehkkb9,bdvmpt9,1,1,715 Sq Ft,"$1,368",Feb 1
tehkkb9,81gp332,1,1,715 Sq Ft,"$1,383",Feb 1
tehkkb9,v0bzthd,1,1,715 Sq Ft,"$1,383",Feb 1
tehkkb9,kdrdph9,1,1,750 Sq Ft,"$1,388",Feb 1
tehkkb9,pxw8qcs,1,1,750 Sq Ft,"$1,388",Feb 1
tehkkb9,988ebx4,1,1,750 Sq Ft,"$1,388",Feb 1
tehkkb9,3217rbe,1,1,750 Sq Ft,"$1,403",Feb 1
tehkkb9,dl7k1hl,1,1,750 Sq Ft,"$1,403",Feb 1
tehkkb9,l37qsye,1,1,750 Sq Ft,"$1,438",Feb 1
tehkkb9,r6j6470,1,1,750 Sq Ft,"$1,438",Feb 1
tehkkb9,g59qb9y,1,1,815 Sq Ft,"$1,398 - 1,463",Feb 1
tehkkb9,wms26mj,1,1,815 Sq Ft,"$1,398",Feb 1
tehkkb9,5zn1ehp,1,1,815 Sq Ft,"$1,413",Feb 1
tehkkb9,80cp2v2,1,1,815 Sq Ft,"$1,463",Feb 1
tehkkb9,z6779ez,2,2,"1,157 - 1,161 Sq Ft","$1,648 - 1,723",Feb 1
tehkkb9,3bhw78f,2,2,"1,157 Sq Ft","$1,663",Feb 1
tehkkb9,wrrsxpj,2,2,"1,161 Sq Ft","$1,673",Feb 1
tehkkb9,ejxkm4q,2,2,"1,161 Sq Ft","$1,688",Feb 1
tehkkb9,0cq5yq0,2,2,"1,161 Sq Ft","$1,723",Feb 1
tehkkb9,yp0vc7v,2,2,"1,098 Sq Ft","$1,713",Feb 5
tehkkb9,7k13r9x,1,1,750 Sq Ft,"$1,388",Feb 17
tehkkb9,h5wf791,1,1,750 Sq Ft,"$1,388",Feb 17
tehkkb9,1fj5dc6,1,1,750 Sq Ft,"$1,388",Feb 17
tehkkb9,kfhdm08,1,1,750 Sq Ft,"$1,388",Feb 17
tehkkb9,19e5c34,1,1,750 Sq Ft,"$1,403",Feb 17
tehkkb9,k9ddl8b,1,1,750 Sq Ft,"$1,438",Feb 17
tehkkb9,sfkxd16,1,1,750 Sq Ft,"$1,438",Feb 17
tehkkb9,vp739fg,2,2,"1,041 Sq Ft","$1,573 - 1,633",Feb 17
tehkkb9,s3q6pv6,2,2,"1,041 Sq Ft","$1,573",Feb 17
tehkkb9,l8td5mg,2,2,"1,041 Sq Ft","$1,618",Feb 17
tehkkb9,5m8tjtm,2,2,"1,041 Sq Ft","$1,618",Feb 17
tehkkb9,v9z44bg,2,2,"1,041 Sq Ft","$1,633",Feb 17
tehkkb9,rbhxz50,2,2,"1,041 Sq Ft","$1,633",Feb 17
tehkkb9,7z4r2lx,2,2,"1,157 Sq Ft","$1,648",Feb 17
tehkkb9,lf2d34e,2,2,"1,157 Sq Ft","$1,648",Feb 17
tehkkb9,8cpeyj0,2,2,"1,161 Sq Ft","$1,673",Feb 17
tehkkb9,fhtcevs,2,2,"1,161 Sq Ft","$1,673",Feb 17
tehkkb9,ww8sspk,2,2,"1,161 Sq Ft","$1,688",Feb 17
tehkkb9,k61qc2c,2,2,"1,157 Sq Ft","$1,698",Feb 17
tehkkb9,qrt85qz,2,2,"1,161 Sq Ft","$1,723",Feb 17
tehkkb9,3g4w2he,2,2,"1,041 Sq Ft","$1,573",Feb 24
tehkkb9,b8cmktb,1,1,703 Sq Ft,"$1,273",Mar 8
tehkkb9,ewr9fyq,1,1,703 Sq Ft,"$1,348",Mar 8
tehkkb9,v5yzz8g,1,1,703 Sq Ft,"$1,348",Mar 8
tehkkb9,wh922mk,1,1,715 Sq Ft,"$1,323",Mar 8
tehkkb9,yv50jxv,1,1,715 Sq Ft,"$1,323",Mar 8
tehkkb9,bflmmb8,1,1,715 Sq Ft,"$1,323",Mar 8
tehkkb9,84vp6v1,1,1,715 Sq Ft,"$1,323",Mar 8
tehkkb9,dqqk5hh,1,1,715 Sq Ft,"$1,323",Mar 8
tehkkb9,fzqhnjr,1,1,715 Sq Ft,"$1,323",Mar 8
tehkkb9,wqn25wh,1,1,750 Sq Ft,"$1,388",Mar 8
tehkkb9,esd9c6m,1,1,750 Sq Ft,"$1,388",Mar 8
tehkkb9,h7mf5s0,1,1,750 Sq Ft,"$1,388",Mar 8
tehkkb9,7pj3w9y,1,1,750 Sq Ft,"$1,388",Mar 8
tehkkb9,28bwkwb,1,1,750 Sq Ft,"$1,388",Mar 8
tehkkb9,6wtrpzs,1,1,750 Sq Ft,"$1,388",Mar 8
tehkkb9,yr90knt,1,1,750 Sq Ft,"$1,438",Mar 8
tehkkb9,nv7j9wn,1,1,750 Sq Ft,"$1,438",Mar 8
tehkkb9,7vmr6ly,1,1,815 Sq Ft,"$1,398",Mar 8
tehkkb9,6p33cev,1,1,815 Sq Ft,"$1,398",Mar 8
tehkkb9,7qn3xjy,1,1,815 Sq Ft,"$1,413",Mar 8
tehkkb9,15dyh14,2,2,"1,041 Sq Ft","$1,573",Mar 8
tehkkb9,b2kgg88,2,2,"1,041 Sq Ft","$1,573",Mar 8
tehkkb9,gvnh6ny,2,2,"1,041 Sq Ft","$1,573",Mar 8
tehkkb9,160yl95,2,2,"1,041 Sq Ft","$1,573",Mar 8
tehkkb9,zsz049z,2,2,"1,157 Sq Ft","$1,648",Mar 8
tehkkb9,s636l35,2,2,"1,157 Sq Ft","$1,648",Mar 8
tehkkb9,23q7fp8,2,2,"1,157 Sq Ft","$1,648",Mar 8
tehkkb9,xq72krn,2,2,"1,161 Sq Ft","$1,673",Mar 8
tehkkb9,pm9l9jt,2,2,"1,161 Sq Ft","$1,673",Mar 8
tehkkb9,wthsz6h,2,2,"1,161 Sq Ft","$1,673",Mar 8
tehkkb9,njybmfq,2,2,"1,157 Sq Ft","$1,698",Mar 8
tehkkb9,hd9nsl2,2,2,"1,161 Sq Ft","$1,723",Mar 8
tehkkb9,nckewkm,3,2,"1,380 Sq Ft","$1,995",Mar 8
tehkkb9,89yew11,3,2,"1,380 Sq Ft","$1,995",Mar 8
tehkkb9,24c79yb,3,2,"1,380 Sq Ft","$1,995",Mar 8
tehkkb9,wl521wl,1,1,703 Sq Ft,"$1,348",May 18
tehkkb9,edenvhp,1,1,830 Sq Ft,"$1,363",Not Available
pf4mgzt,fhkmfkv,1,1,642 Sq Ft,"$1,029 - 1,079",Available Now
pf4mgzt,9vfrme6,1,1,642 Sq Ft,"$1,029",Available Now
pf4mgzt,twljcfb,1,1,642 Sq Ft,"$1,029",Available Now
pf4mgzt,vj4b6hg,1,1,642 Sq Ft,"$1,029",Available Now
pf4mgzt,ts7jfp9,1,1,642 Sq Ft,"$1,064",Available Now
pf4mgzt,he5bv20,1,1,851 Sq Ft,"$1,220 - 1,354",Available Now
pf4mgzt,74lp31w,1,1,851 Sq Ft,"$1,229",Available Now
pf4mgzt,cnvfcyf,1,1,851 Sq Ft,"$1,229",Available Now
pf4mgzt,6fre9qv,1,1,851 Sq Ft,"$1,264",Available Now
pf4mgzt,5eqmkrm,1,1,851 Sq Ft,"$1,264",Available Now
pf4mgzt,b0khfjc,2,2,"1,137 Sq Ft","$1,409 - 1,594",Available Now
pf4mgzt,w17qymj,2,2,"1,137 Sq Ft","$1,409",Available Now
pf4mgzt,0ldcwe0,2,2,"1,137 Sq Ft","$1,409",Available Now
pf4mgzt,z14f6lz,2,2,"1,137 Sq Ft","$1,444",Available Now
pf4mgzt,597mprq,2,2,"1,137 Sq Ft","$1,444",Available Now
pf4mgzt,kyq5bj8,2,3,"1,862 Sq Ft","$1,869",Available Now
pf4mgzt,ldg9jlg,2,3,"1,862 Sq Ft","$1,869",Available Now
pf4mgzt,qz3ekry,2,3,"1,862 Sq Ft","$1,869",Available Now
pf4mgzt,nq3g2sp,2,3,"1,862 Sq Ft","$1,869",Available Now
pf4mgzt,g9znqyz,3,2,"1,356 Sq Ft","$1,609 - 1,759",Available Now
pf4mgzt,73gp49y,3,2,"1,356 Sq Ft","$1,609",Available Now
pf4mgzt,1wlhl34,3,2,"1,356 Sq Ft","$1,609",Available Now
pf4mgzt,hlfvw10,3,2,"1,356 Sq Ft","$1,644",Available Now
pf4mgzt,x94dpkq,3,2,"1,356 Sq Ft","$1,644",Available Now
pf4mgzt,425lyzl,3,3,"1,862 - 2,178 Sq Ft","$2,179",Available Now
pf4mgzt,mz0mbzh,3,3,"1,862 Sq Ft","$2,179",Available Now
pf4mgzt,pq0ptyr,3,3,"2,178 Sq Ft","$2,179",Available Now
dc3kbnh,7360wgx,1,1,780 - 845 Sq Ft,"$1,564 - 1,954",Available Now
dc3kbnh,mw4632j,1,1,780 - 845 Sq Ft,"$1,564",Available Now
dc3kbnh,4kleh0h,1,1,780 - 845 Sq Ft,"$1,954",Available Now
dc3kbnh,gdepdew,1,1,665 - 720 Sq Ft,"$1,633",Available Now
dc3kbnh,tx69nb8,1,1,665 - 720 Sq Ft,"$1,633",Available Now
dc3kbnh,bl71448,1,1,820 - 885 Sq Ft,"$1,742 - 1,867",Available Now
dc3kbnh,zngdg5w,1,1,820 - 885 Sq Ft,"$1,742",Available Now
dc3kbnh,yf7kd0r,1,1,820 - 885 Sq Ft,"$1,792",Available Now
dc3kbnh,5xdpzfm,1,1,820 - 885 Sq Ft,"$1,867",Available Now
dc3kbnh,42mkyhk,1,1,820 - 885 Sq Ft,"$1,867",Available Now
dc3kbnh,7qe6fdx,1,1,820 - 885 Sq Ft,"$1,867",Available Now
dc3kbnh,zhgvb7y,1,1.5,"1,160 - 1,225 Sq Ft","$1,980 - 2,413",Available Now
dc3kbnh,1wgeh56,1,1.5,"1,160 - 1,225 Sq Ft","$1,980",Available Now
